Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC35,OUT019,1476.6339460153395
FDO03,OUT013,3770.0039218463207
FDF24,OUT045,1325.6363076477282
FDF56,OUT018,2639.6869111737324
FDD28,OUT013,1039.842330265994
FDG53,OUT027,3704.70676443931
FDO27,OUT019,0.0
NCF54,OUT018,2463.886044937186
FDC20,OUT027,2332.5800134878227
FDU10,OUT046,719.4881320681598
DRA24,OUT018,2399.8249724779307
FDA02,OUT010,389.1253530376125
FDG10,OUT017,1147.4305515007145
FDW39,OUT010,1039.584829122934
FDP04,OUT019,0.0
NCM55,OUT013,2970.000088112167
FDG47,OUT045,4183.598624558712
NCU41,OUT017,3218.5668077889277
NCK31,OUT017,964.5615814334742
FDZ46,OUT045,1742.8554339758412
FDU13,OUT027,3712.3908210069494
NCF19,OUT045,783.433081430645
NCJ43,OUT013,2850.6039424264745
NCJ05,OUT045,2447.502607605391
FDS04,OUT027,3632.9290892164427
FDX28,OUT010,0.0
FDB41,OUT027,2192.1302292595647
FDG53,OUT046,2362.567205930871
FDL15,OUT010,515.991689079834
FDQ08,OUT049,1084.8403035495576
DRN36,OUT013,1637.4349639106513
FDI46,OUT013,4097.439057578231
FDG16,OUT027,4828.180916287602
FDV32,OUT013,1106.7452413790452
FDF44,OUT010,290.1020821627026
FDK04,OUT018,719.6562668947299
NCA41,OUT013,3184.2894168092753
FDD51,OUT017,749.034384798244
NCZ53,OUT045,3046.019577001891
FDP01,OUT027,3910.2580657207436
FDY25,OUT049,2966.929571944682
FDB17,OUT018,2666.381751481633
NCV54,OUT018,1667.229665638457
FDJ32,OUT017,1194.5266596884903
FDA37,OUT049,2083.1338454904617
FDG35,OUT035,2981.105953780032
NCM05,OUT018,4041.752072514544
FDG45,OUT046,3518.956572153431
FDH28,OUT013,734.86819230541
NCE18,OUT049,4018.15286329588
FDH38,OUT045,1921.6456093123707
FDR56,OUT013,3258.6208153007465
FDH17,OUT027,3035.4459834169393
FDD39,OUT049,3408.372526545165
FDB41,OUT049,821.8898913478333
NCR53,OUT046,3601.2901170061814
FDX46,OUT017,1111.0369218643464
FDV28,OUT049,699.1483923711348
FDA08,OUT018,2460.617823656954
FDH45,OUT017,855.6300057706103
NCS38,OUT010,0.0
FDD40,OUT010,1153.366643602989
DRM59,OUT035,2590.282408392799
NCJ43,OUT018,2590.4467359317787
NCN29,OUT013,937.9872140914085
NCC19,OUT045,3019.3563756201766
FDR56,OUT035,3292.763458906702
FDZ43,OUT049,3952.5994808696705
FDJ32,OUT010,0.0
DRH03,OUT017,1547.2271488508122
NCZ54,OUT035,2706.445361250371
FDE26,OUT017,2475.125205302
FDS03,OUT045,998.9120152769465
DRZ24,OUT019,68.14244714970118
FDO48,OUT027,4961.406800020093
FDW39,OUT049,2875.8062393869914
NCK05,OUT049,1075.0927160387946
NCK30,OUT017,4173.293597737516
FDT27,OUT018,3514.5783392331505
FDS08,OUT019,1023.2903287311492
NCJ19,OUT049,835.2558547219523
FDC58,OUT045,719.0634942943288
DRE37,OUT013,3062.033434361234
FDW02,OUT035,2160.2369588038855
FDJ02,OUT010,529.4072089427791
FDX09,OUT045,2810.6664989861893
FDT31,OUT010,1139.2307862408052
FDI24,OUT049,2857.4821222175524
FDY09,OUT045,2808.713722152388
FDV28,OUT045,549.1559893609956
DRM47,OUT049,3061.6771395873366
FDT52,OUT019,2162.2117654180765
FDI48,OUT018,647.3709596695699
FDY55,OUT017,4230.034241909074
FDU48,OUT013,2147.8779084254056
FDN25,OUT045,979.9346698786394
FDP20,OUT049,2067.4265831051744
FDJ15,OUT013,3012.1340580212272
FDD04,OUT018,1885.4590390403027
FDY58,OUT045,3652.9805848705873
FDR37,OUT018,2745.9145490714727
FDF44,OUT013,2222.321577685201
FDD32,OUT045,1358.264376409279
FDR57,OUT017,2716.1875115472358
DRG39,OUT027,2213.0219590496126
FDX15,OUT017,2594.084540473181
DRN37,OUT045,2627.047131403786
FDW40,OUT027,3764.1533827821404
FDB32,OUT049,1549.6511763026647
FDM40,OUT018,2023.297012601557
FDE39,OUT027,3269.558675029417
DRH49,OUT017,1474.9996157670394
FDT46,OUT049,850.0906127937778
NCF06,OUT035,4266.464959561214
FDP07,OUT017,3260.184193531866
FDC04,OUT013,3821.0332890668506
FDZ32,OUT017,1892.371919386831
FDD50,OUT045,2626.0003135140287
FDU56,OUT017,3113.7465876067436
FDV34,OUT017,1369.636688992381
NCY41,OUT013,676.4174234633974
NCK18,OUT046,2720.7298749399342
DRH25,OUT049,893.9040409687441
FDT57,OUT046,3856.370988926763
FDV56,OUT018,1536.6449027388735
FDV12,OUT045,1551.1107476348407
FDN52,OUT017,1599.2193379719683
FDX38,OUT035,884.6633216787304
FDE47,OUT018,1782.0527572726132
NCO07,OUT013,3442.882208431736
FDV09,OUT027,3819.4848976947105
FDZ23,OUT019,1131.2798100852524
DRH51,OUT018,1048.464333902244
NCY54,OUT045,2652.1131593210594
DRG49,OUT013,4019.5468180325115
NCC19,OUT049,3086.669071143857
NCV53,OUT045,3891.179233031493
FDZ47,OUT019,0.0
NCO26,OUT018,1575.722366398113
NCP02,OUT045,977.128760054009
NCW30,OUT018,3926.8758685230714
NCN55,OUT046,3843.753697679873
FDB20,OUT010,0.0
DRL11,OUT013,2542.7240058514144
DRD60,OUT045,2894.031932417274
FDW14,OUT010,0.0
FDL27,OUT010,0.0
FDU09,OUT018,692.2257264159562
DRH36,OUT027,2631.102668977066
FDP34,OUT027,3845.7286958065088
FDE04,OUT017,3054.8660588748753
FDZ57,OUT027,3524.6749145898357
FDF02,OUT010,0.0
FDG28,OUT045,3972.466077172372
NCI31,OUT046,587.6823702580587
FDT43,OUT013,937.8274079022667
FDU20,OUT046,2045.4603234306269
FDD53,OUT013,824.8738260783575
FDW15,OUT045,2375.2607241890655
NCT53,OUT045,2639.55107583692
NCG55,OUT027,3231.217790430397
FDD48,OUT035,1984.7123403668957
FDG47,OUT049,4281.040473148445
FDI21,OUT017,1224.1744580121158
FDT27,OUT017,3899.2730312791828
DRO35,OUT013,1903.6934889412078
FDD33,OUT017,3923.4234278712393
FDC04,OUT035,3923.4023936642625
FDY34,OUT013,2757.8673786698055
DRJ49,OUT049,2136.280144736389
FDE05,OUT049,2413.5791459180327
FDU31,OUT017,3720.3642850697506
NCN19,OUT027,4388.712230160818
FDK56,OUT027,4339.571912097352
FDK58,OUT017,1840.1034105848812
NCJ42,OUT035,1760.5393584072153
FDZ34,OUT027,4518.972699835795
FDA52,OUT018,2644.1620450661867
NCR29,OUT013,1020.8909590879193
FDT48,OUT035,3383.354744034252
DRJ51,OUT019,1702.7647886870836
NCS54,OUT046,2891.8786821612157
FDV01,OUT035,2607.847537614187
DRG51,OUT027,3959.686220538235
NCG42,OUT013,2149.773347470662
FDA51,OUT049,1784.8340470540134
FDV19,OUT010,719.8365163183189
NCT18,OUT045,2862.933587368854
NCS41,OUT045,2955.5647227968584
FDO03,OUT046,3724.2572362525825
FDL12,OUT010,0.0
FDY37,OUT010,447.8894732494955
FDI58,OUT049,1550.5862623685825
FDT28,OUT018,2163.6932460067474
NCC42,OUT010,342.7912026356789
FDO01,OUT017,2302.344850178779
FDJ02,OUT013,2460.1877718288306
FDQ04,OUT018,475.2776335778617
DRL47,OUT013,2021.1954645948135
FDZ32,OUT035,1931.0906910793274
FDC35,OUT035,3482.8359069636645
FDX14,OUT045,1067.7807409740635
FDZ35,OUT013,1848.1421758102806
FDL14,OUT013,2628.9302963163937
FDO04,OUT049,955.0927050281607
DRK11,OUT017,2541.187366237573
FDB44,OUT018,3188.7835106601997
FDZ50,OUT049,2915.96207702026
FDI12,OUT027,2827.130768047922
FDU43,OUT017,3958.904300413531
FDD58,OUT010,0.0
FDB27,OUT017,3202.6508691183553
FDB04,OUT018,1090.5821128301322
NCO17,OUT013,2045.34534538562
FDL12,OUT017,1060.9553994052985
DRJ13,OUT049,2602.8701811574865
FDD57,OUT045,1562.2387407061324
FDW19,OUT035,1980.5233784990996
DRD27,OUT018,1282.7979100950324
FDH27,OUT027,3640.562999402653
NCW30,OUT027,5554.116224055309
FDR40,OUT018,1147.1264953581267
FDG05,OUT013,2628.0017048452573
NCY41,OUT019,0.0
FDI38,OUT018,3108.216738636038
FDR20,OUT046,801.3311239584727
FDE09,OUT017,1955.76663634766
FDN50,OUT019,0.0
DRF27,OUT045,2365.5801269631775
DRF51,OUT013,533.2225225740403
NCO02,OUT019,0.0
FDB51,OUT027,2335.6110166413273
FDJ50,OUT013,972.0897967502679
FDN52,OUT013,1474.07360378647
FDX14,OUT013,1214.5141131778364
FDT27,OUT019,1924.3099741057376
FDV10,OUT013,783.8036557284067
FDU33,OUT046,776.7811817904294
FDU58,OUT046,3083.3323783173983
NCP42,OUT027,4517.684860825611
FDL51,OUT027,4767.190705228553
DRH15,OUT027,2028.547075717608
FDU16,OUT017,1562.1534703075304
FDW15,OUT017,2544.305907787464
FDQ44,OUT045,1947.6537197317666
NCI06,OUT027,4264.16305293898
DRK23,OUT019,2127.421698807273
FDC28,OUT035,1940.0446398285712
NCY17,OUT019,0.0
NCV05,OUT018,2262.7331874252995
FDM34,OUT019,264.969133809238
DRD60,OUT027,4343.316567258895
FDT38,OUT046,1334.1885131236486
FDQ57,OUT018,2104.218450636399
FDE59,OUT027,2042.7903040599922
NCM43,OUT046,2633.808628967032
DRI51,OUT049,2674.542041363049
NCG30,OUT017,2067.7523793620494
NCK54,OUT035,1973.326426988002
FDQ16,OUT019,0.0
FDI36,OUT013,3242.6698932730214
FDX16,OUT027,3803.4995741153107
FDA34,OUT046,2916.909679321514
FDJ48,OUT018,3703.9027268711507
FDU47,OUT035,2387.744413482622
FDS39,OUT046,2360.8830785396276
FDD11,OUT046,4134.910713424659
FDM16,OUT027,2664.6063101576437
FDU56,OUT018,2692.5461545163125
FDQ32,OUT017,2150.054210710936
DRK35,OUT013,671.5068760439608
FDA58,OUT049,3740.742916412928
DRG48,OUT019,514.8544126620836
FDT59,OUT010,1873.0008491993794
FDQ31,OUT019,0.0
FDS51,OUT018,773.8620912724728
FDW32,OUT027,2832.674932026348
FDI15,OUT027,5483.993444057458
NCV30,OUT017,1103.8227066892432
DRG25,OUT049,3063.311306884658
FDT02,OUT013,559.4598123926844
FDO33,OUT027,3205.080503566438
FDP38,OUT035,991.5537923473894
FDZ45,OUT035,3273.217160968794
NCA54,OUT027,4271.885745934371
FDU33,OUT017,880.9677517144883
FDN58,OUT017,3895.558992569029
FDI05,OUT045,1232.569400967608
FDM57,OUT019,0.0
NCS42,OUT027,2816.377791480758
FDB57,OUT045,3568.11689176831
FDC03,OUT045,3068.3163116992364
FDZ58,OUT013,1983.0430301802844
NCK29,OUT045,1984.458538978026
NCR53,OUT045,3541.3522766986425
FDE26,OUT027,3713.7151615998446
FDU52,OUT049,2543.101346014184
FDE41,OUT027,2806.77740714814
FDU38,OUT018,2695.873905541739
FDA52,OUT017,2969.7003618423623
FDW46,OUT046,1125.054092899547
DRI59,OUT035,3715.3333196264866
FDT38,OUT035,1401.2915858165652
FDL33,OUT018,2883.273432811897
FDQ01,OUT027,5409.925821641096
FDJ08,OUT046,3095.2874147123366
FDQ47,OUT049,643.5313855243439
NCZ18,OUT013,4017.8987620068947
FDE29,OUT017,1113.7473914808652
FDF10,OUT027,3715.206048559354
FDC48,OUT049,1401.035053992673
FDY58,OUT013,3731.4485350348987
NCX30,OUT010,2067.3881458351243
FDV11,OUT013,2968.7983440711832
FDT46,OUT046,864.8005176093575
DRD01,OUT019,0.0
FDQ11,OUT013,4255.089111024397
NCM41,OUT017,1657.5933129474724
NCC55,OUT013,655.8153572705342
FDG45,OUT027,4799.160528279885
NCQ54,OUT049,2706.956165329306
FDM34,OUT045,2022.10955029272
FDD17,OUT019,2007.1651185444207
FDN38,OUT027,5404.410867372717
FDB53,OUT018,2188.9983226868935
NCL06,OUT035,4278.889839955897
NCV18,OUT019,0.0
FDX25,OUT013,3010.8941446414974
FDB39,OUT046,878.9488401266717
FDC33,OUT049,3240.91280548113
NCO14,OUT018,486.61496107098355
FDA58,OUT027,5151.181150739329
NCQ02,OUT017,3135.149683933865
NCR53,OUT017,3740.336718095059
FDN52,OUT046,1495.0220064657187
FDG26,OUT046,4129.360339233026
FDE23,OUT027,2257.5607645658165
DRI37,OUT013,999.4320002074237
DRH37,OUT018,2408.622195108823
FDO01,OUT035,2256.935650579224
FDK45,OUT049,1905.3664505962515
FDP23,OUT049,3574.1420448817516
FDM33,OUT035,3606.8939700951014
FDD36,OUT017,2077.3661052633397
FDL56,OUT017,1494.0867068498628
FDT27,OUT010,1869.3569405118906
FDG52,OUT017,887.8641031067236
NCL42,OUT035,3992.079409404221
DRJ24,OUT046,2995.107954530453
FDV38,OUT046,774.6714410863933
FDT35,OUT045,2726.228770768241
FDY51,OUT045,3444.5220743673854
FDC37,OUT017,1840.0667642089247
NCP43,OUT013,2926.7133437193697
FDO33,OUT045,1746.2898172904534
FDW04,OUT018,1924.1086023420212
NCC31,OUT046,2546.7618327399687
FDK22,OUT049,3502.375077095043
FDJ50,OUT017,1072.2894545015442
FDV13,OUT017,1616.864976846482
DRL60,OUT017,2617.6557890441036
FDW03,OUT017,1873.7576397934608
FDY27,OUT035,2927.760603315837
FDB39,OUT027,2212.5178779777925
FDU59,OUT045,2617.3474262533273
FDZ57,OUT049,2170.14127767412
FDO21,OUT049,3678.677961638372
FDS43,OUT018,2811.1010737740144
FDU28,OUT010,1120.796761953592
FDC51,OUT010,54.13401676634385
FDW16,OUT010,0.0
FDP32,OUT010,119.75512778876873
FDB60,OUT019,1303.4667130548478
NCQ30,OUT046,1989.3743429881142
FDD26,OUT049,3024.311562705363
FDI44,OUT045,1208.450629912957
DRH23,OUT046,830.969885494269
FDO44,OUT046,1816.6351854243549
FDG04,OUT046,3098.4253980307985
FDM32,OUT027,2916.0283243788435
FDM09,OUT013,2795.7333964054706
FDZ47,OUT013,1643.2571114723978
FDM40,OUT027,3658.0802533181995
FDY48,OUT017,1783.4242415344488
NCM30,OUT045,625.8912805532746
FDX36,OUT010,1663.322015774087
DRF03,OUT017,688.97087006527
FDN51,OUT049,4189.924783804236
FDM57,OUT049,1407.4695565848815
FDB35,OUT049,1624.238274325602
FDY13,OUT027,2676.7937207131617
FDA37,OUT017,2218.187315097268
NCX53,OUT017,2444.1214441587217
FDD59,OUT018,1150.3156888743397
FDX10,OUT019,0.0
FDC03,OUT018,2833.598304592
FDW43,OUT035,3790.5161906579015
FDW10,OUT046,2818.795399936469
FDY14,OUT027,5502.159522581918
FDV43,OUT045,713.4625267432275
FDO40,OUT013,2506.9181164443
FDP46,OUT027,2848.0416410658945
NCE43,OUT019,789.1796408415539
FDD05,OUT035,2085.4585257769213
FDJ60,OUT010,743.4142128269159
DRE27,OUT018,1169.4008083649824
FDO11,OUT035,4234.0489779239
DRG11,OUT027,3057.521232553423
FDK33,OUT010,1545.9554562438134
DRM23,OUT045,2589.7624750874966
FDJ02,OUT027,3796.6944007485145
NCZ05,OUT045,1695.2628856225638
NCL30,OUT013,2063.4295350012835
FDZ19,OUT018,2559.5597591092665
FDM45,OUT049,1987.8161688344844
FDO36,OUT046,2902.6304340137285
NCK31,OUT045,784.3515972473833
DRJ37,OUT045,2447.22647769835
FDP24,OUT018,1626.7707573296066
FDF46,OUT013,1910.4724822058633
FDX46,OUT019,0.0
NCL18,OUT045,2964.701259719979
FDJ26,OUT013,3479.0367394674977
FDJ07,OUT045,1853.1509695261338
FDY15,OUT013,2417.5625080067257
DRG01,OUT045,1197.0664008887106
FDF58,OUT045,1049.6315516447066
FDZ14,OUT019,68.27302818100725
FDP31,OUT049,1052.952605608356
FDH45,OUT013,784.3117455475294
FDA09,OUT010,875.5542167473468
FDW31,OUT035,3371.026448950026
FDA57,OUT046,706.4596691185434
NCE55,OUT035,2904.651774162383
FDC17,OUT019,1620.9423196417774
FDC59,OUT013,1198.0614674860408
FDA22,OUT013,2817.6841137622396
FDK52,OUT035,3715.286955192365
NCM26,OUT046,2440.599520877411
NCT53,OUT035,2847.3657778049674
FDW45,OUT018,2122.006248994803
NCI18,OUT035,3669.762318090463
FDE38,OUT018,2409.836158451668
FDF08,OUT019,0.0
FDY58,OUT010,1772.4314390917716
FDF58,OUT019,0.0
FDX39,OUT017,3513.939478905173
FDB44,OUT049,3463.7586015726993
FDF28,OUT013,2156.7377225723176
FDE39,OUT013,1899.7274265052547
FDT37,OUT018,3798.574905655798
FDZ45,OUT017,3304.187461157766
FDO40,OUT035,2574.39659571668
FDM57,OUT027,2790.974862824325
DRG36,OUT017,2872.191976045433
FDY36,OUT010,0.0
DRL60,OUT027,3854.6461827636085
FDS25,OUT019,0.0
DRF49,OUT027,3199.724448330133
FDP16,OUT045,3913.856062884137
FDS60,OUT049,2900.6226977675833
FDU15,OUT027,2058.985851464691
FDK43,OUT046,2092.790634474746
FDN25,OUT046,1098.4572372129333
FDE53,OUT049,1766.2651008906687
FDB22,OUT013,2538.9675224253733
FDE39,OUT017,2010.9729790560523
FDX35,OUT035,3840.1621740888077
NCG54,OUT049,2709.7046671038843
FDH27,OUT035,2402.9232251695503
NCK42,OUT013,3536.180609681687
FDS25,OUT049,1783.081270832612
FDI10,OUT018,2537.134845684792
FDU35,OUT035,1794.5697668817447
FDI04,OUT017,3372.7993383924477
DRK23,OUT035,4100.696268801083
FDB53,OUT019,470.2330608592165
FDY02,OUT049,4147.963994435515
FDM60,OUT035,829.343161327095
NCJ31,OUT010,1720.174224981878
DRP35,OUT017,2079.8724611366633
NCQ30,OUT018,1731.3956214796344
DRL11,OUT010,594.671316164764
FDU01,OUT013,3062.374536390722
FDR39,OUT035,2958.8557118059834
FDO08,OUT046,2760.336662593836
FDC02,OUT045,4108.073238317098
NCZ29,OUT035,2181.643587479819
FDF29,OUT010,284.3444253828493
FDZ23,OUT017,3138.072503309915
NCU53,OUT018,2443.218732113295
NCW30,OUT013,4222.488597245596
NCM26,OUT027,3847.2167149596353
FDV50,OUT027,3244.318601530613
FDW15,OUT049,2380.7013418471615
FDI35,OUT027,4387.263199998866
FDO11,OUT017,4222.3227336276905
FDN48,OUT046,1520.548341038273
NCA17,OUT049,2430.225622679078
NCN54,OUT013,1325.0030180276663
FDP22,OUT013,876.3887632112601
NCB54,OUT035,2197.8170498311374
FDD08,OUT045,649.5100135026296
DRM48,OUT010,0.0
FDG41,OUT027,3222.1785053761996
FDE44,OUT027,2147.596890494504
FDE26,OUT035,2434.7163517592417
NCS38,OUT013,1917.4342458282626
NCJ54,OUT018,3454.7276833537035
FDI40,OUT019,0.0
FDN45,OUT018,3264.492584603562
FDU43,OUT046,3903.62580718605
FDI04,OUT010,1292.366149572932
NCC07,OUT018,1415.3056362320058
NCC07,OUT019,0.0
NCD18,OUT045,3629.7698482697306
FDU55,OUT035,4276.638346867985
FDX59,OUT035,763.4244777163549
FDR52,OUT049,3125.9308965722594
NCP17,OUT013,1115.9400958438782
FDQ32,OUT045,1982.576484656136
NCT17,OUT049,3071.499069184807
FDO10,OUT049,1022.3320794043975
FDE32,OUT049,626.2225150881859
FDN44,OUT045,2550.166122509865
FDH02,OUT035,1641.247550882632
FDK60,OUT013,1651.096413356674
FDS24,OUT019,0.0
FDL03,OUT010,1283.9854232958896
FDB46,OUT027,4798.295996071756
FDO48,OUT049,3615.2726278303307
FDZ39,OUT049,1704.4140157143702
FDT02,OUT027,1932.158057729961
FDC50,OUT013,1541.5078503793193
FDP39,OUT035,945.8591930809198
DRG15,OUT018,655.7587976003124
FDP10,OUT018,1352.3696501691156
FDF53,OUT027,4352.175203173232
FDN34,OUT045,2726.190094992111
FDK02,OUT045,1886.6881958709564
FDC23,OUT045,2861.5310258414247
FDJ10,OUT019,353.9802913869935
FDE53,OUT035,1903.586339788002
FDR25,OUT035,4353.715028293009
FDW50,OUT046,2602.0603967884526
FDS09,OUT049,889.2909104619612
FDW49,OUT010,894.6794700823812
FDU51,OUT046,2868.9569275617396
FDF28,OUT018,1837.2528188658907
NCY30,OUT018,2596.639032773819
FDD44,OUT045,4173.37720245056
FDX09,OUT017,2979.6893983533373
NCF30,OUT013,2014.2602987746068
FDZ50,OUT019,1049.7721517399186
FDW37,OUT013,1523.9597378128965
FDD11,OUT049,4158.268741535503
DRH39,OUT018,839.9725706632016
FDA36,OUT049,3016.4957244930847
NCG43,OUT049,1458.5588758138183
FDF02,OUT035,1760.7727723067364
FDP57,OUT027,3032.969965148208
NCE42,OUT017,3825.149896901232
NCR38,OUT027,5379.307857752472
FDP03,OUT019,176.99572678061668
FDO51,OUT035,871.1771938880265
NCQ42,OUT046,2070.0808756090846
NCM41,OUT046,1538.7918317553413
FDH48,OUT027,2759.634979620707
DRF60,OUT046,3837.8315793441434
FDJ27,OUT035,1722.0201914635982
FDQ14,OUT013,2412.6307889493037
FDN27,OUT017,2035.8229902011662
NCQ02,OUT046,3071.7670230212098
FDJ33,OUT049,2050.2848747808894
FDP07,OUT027,4532.219213062213
DRE01,OUT049,3827.0570212796156
FDU36,OUT045,1606.5982867328566
FDL28,OUT017,3861.6828705883963
NCX53,OUT046,2331.5935772671655
FDZ39,OUT013,1753.6216947265639
NCP42,OUT013,3212.301852806311
FDJ14,OUT035,1492.859557175383
FDK04,OUT049,977.2375956078176
NCC19,OUT017,3231.135953448742
FDS09,OUT018,618.9764092466648
FDZ02,OUT046,1633.3290911209479
FDD35,OUT018,1778.1297743697942
NCY42,OUT017,2481.6346821294574
FDB05,OUT045,3957.4837805225834
FDF20,OUT035,3285.412450595599
NCO41,OUT018,1366.0312766598363
FDC40,OUT027,2629.7330369539413
FDV58,OUT045,3056.3726164661202
FDZ57,OUT045,2103.7192141428823
DRM35,OUT046,2864.5244276502344
DRN36,OUT018,1273.5010789387015
FDQ13,OUT046,1439.703770756416
DRO35,OUT010,0.0
NCD43,OUT035,1837.7680328169517
FDA51,OUT018,1489.0134599351877
NCX17,OUT027,5106.617181778114
NCZ17,OUT049,687.3039585801162
FDR11,OUT027,3975.6897882285266
FDW34,OUT049,3918.1689378521987
FDN50,OUT017,1678.4258649428084
FDS09,OUT046,889.7727768300392
FDS48,OUT018,2168.3359259961435
FDL44,OUT049,2661.063594289779
DRF48,OUT018,2786.521987356624
FDA14,OUT018,2059.7638098221796
NCD30,OUT049,1554.5600278352213
FDI16,OUT017,993.9982918187452
NCG06,OUT035,4238.43531811198
DRZ24,OUT035,2075.9245642691094
NCS17,OUT045,1497.0878888846346
FDB37,OUT045,3844.1610231281957
FDE10,OUT035,2243.6551827157964
FDC57,OUT045,3071.152557075169
FDM12,OUT018,2757.2098636634037
FDE24,OUT049,2238.157388918902
FDW22,OUT045,3538.666035664937
DRD01,OUT027,2308.7384296816454
NCZ18,OUT027,5351.38012500685
FDN49,OUT045,677.4001961349859
FDR22,OUT035,1973.3303273088968
FDV08,OUT019,0.0
FDY39,OUT046,3057.8577794030425
FDV36,OUT049,2030.715874738642
FDO60,OUT045,694.5688218015857
FDU04,OUT027,3421.670036829062
FDR20,OUT027,2236.3103984055197
FDW19,OUT019,6.501893411317724
FDU40,OUT049,3141.0009931088425
FDK15,OUT045,1513.322036392623
DRF15,OUT035,2473.3018173649034
FDQ25,OUT017,2990.4543038663105
FDI48,OUT019,0.0
FDS49,OUT046,1294.1392152675835
FDV22,OUT046,2619.2634337539494
NCV42,OUT046,1821.5938930026605
FDX26,OUT046,2873.4235834625724
FDI33,OUT018,1194.383163443228
FDZ14,OUT049,1944.727966925886
FDG10,OUT013,1063.0505972410465
FDM38,OUT018,619.8762465589243
FDG26,OUT027,5495.2339615337405
FDH46,OUT035,1821.2552368775796
FDN13,OUT018,1331.0635956989427
FDU57,OUT035,2550.7702957531583
NCI06,OUT046,2909.434536680783
FDM38,OUT045,876.8263801141293
NCG42,OUT010,134.7055742808443
FDL39,OUT045,2792.0143829476874
FDT31,OUT019,1277.512070687444
FDV59,OUT013,3577.8032834497135
FDB49,OUT035,1804.4471019909688
FDD58,OUT049,1665.1699326624657
DRN59,OUT046,721.8708010727423
FDX48,OUT049,2499.836833441339
FDQ11,OUT049,4188.361863523605
FDY12,OUT049,866.0751544482773
FDQ11,OUT045,4160.711446064946
DRI11,OUT017,1983.2523708437366
FDY32,OUT027,3988.39653315123
FDS51,OUT045,956.1877720646153
FDR19,OUT010,351.8244755407504
DRB13,OUT018,2880.650895806917
FDS21,OUT035,1165.402755168776
FDQ40,OUT045,2874.1253003476304
NCE55,OUT013,2837.2112100770028
FDX43,OUT027,4047.0916446699266
FDS12,OUT049,1975.908912070663
DRK01,OUT027,2929.6414969477773
FDN25,OUT017,1144.2080565221695
FDB60,OUT046,3181.86784651794
FDQ13,OUT017,1530.040173135465
DRK13,OUT045,3099.3069333542226
DRF25,OUT018,368.98579752395744
NCD42,OUT019,0.0
FDW25,OUT045,1386.9777587898861
NCV29,OUT027,4313.364967903486
NCK42,OUT035,3578.288188761522
DRJ13,OUT027,3940.7334175880096
DRD15,OUT017,3779.2318695466674
FDM27,OUT045,2437.7823767624795
FDZ50,OUT018,2639.306021745433
FDC04,OUT046,3829.336100708213
FDF50,OUT049,3223.571575679496
FDP15,OUT045,4046.2541603513673
FDK46,OUT035,4267.063288170175
FDZ56,OUT018,2481.1526549044356
FDY60,OUT049,2392.497523704762
FDB10,OUT035,3905.5073239466874
FDR57,OUT045,2539.142033769662
FDU58,OUT049,3079.7272594844544
FDH02,OUT046,1555.1148127237102
FDP48,OUT013,3036.0790213738946
FDI46,OUT035,4142.6950915850175
FDW56,OUT013,3187.284907083842
NCM19,OUT010,0.0
FDS50,OUT027,4849.362721442725
FDK24,OUT013,775.3950121346279
FDO36,OUT017,2983.592517799887
FDK45,OUT027,3288.708983057397
NCL05,OUT045,738.7357273378584
FDL32,OUT018,1574.8554999511834
FDA28,OUT049,2103.712546937706
FDY36,OUT018,977.3681400097557
FDP32,OUT018,1816.7269674098789
FDL50,OUT046,2071.124944073701
DRC24,OUT049,2466.8611828964786
NCS18,OUT017,1859.7484048070473
FDD16,OUT017,1374.9498917989258
NCV18,OUT013,1413.0670846195862
FDX07,OUT046,3039.3970422987477
NCZ05,OUT027,3099.778082838093
NCI31,OUT013,590.3920465842966
FDK14,OUT049,1403.8635967986193
NCR06,OUT045,693.1109978496534
NCF54,OUT049,2764.286064517204
DRG23,OUT010,437.01582221548597
FDD53,OUT046,782.6105774453172
NCM31,OUT027,3583.5083390401705
FDT16,OUT017,4393.71500938361
FDR40,OUT035,1513.3907547971467
DRG25,OUT017,3133.4222778947005
FDT10,OUT035,1123.7684940496838
FDY32,OUT013,2685.977617397526
FDN50,OUT035,1674.2772799061931
FDZ35,OUT019,0.0
NCP54,OUT045,1919.7202750409197
NCD07,OUT035,1924.7194817234267
FDS02,OUT018,2890.5465454302757
DRN59,OUT018,474.90861087775556
DRB24,OUT013,2606.0649659569754
FDP37,OUT027,3427.382925633763
DRB01,OUT018,2804.304509830341
FDR47,OUT046,3175.935070468302
NCM31,OUT010,320.23640334919037
NCF06,OUT027,5531.127766132253
NCV17,OUT027,3532.1842313363304
FDS10,OUT049,2865.9716046394315
FDN52,OUT035,1566.8920303718041
FDZ48,OUT013,1852.6601270494139
FDJ48,OUT049,3988.455007704848
DRB13,OUT027,4516.942800191362
FDV59,OUT017,3649.3481670816836
FDL32,OUT035,1923.9676110716537
FDZ12,OUT035,2383.225480955778
NCR06,OUT027,2089.5758879284695
FDP51,OUT017,2059.2388997696544
FDY22,OUT013,2305.770792152878
FDZ38,OUT049,2687.182478663788
NCO54,OUT035,1002.1288712648966
FDR23,OUT035,2943.6683735948172
FDM38,OUT049,955.2409918651829
FDS25,OUT013,1884.8085397466639
FDZ22,OUT013,1434.0621158553986
FDZ20,OUT019,2267.057006572635
FDD45,OUT010,0.0
